;clip;id;movie;srt_name;video_name;graph_number;label;reason;fold
831;tt1142988scene-089.ss-0758.es-0762;tt1142988-089;tt1142988;scene-089.ss-0758.es-0762.srt;tt1142988_scene_89.mkv;88;Sure;['Body', 'Clothes', 'Look'];4
832;tt1142988scene-090.ss-0763.es-0770;tt1142988-090;tt1142988;scene-090.ss-0763.es-0770.srt;tt1142988_scene_90.mkv;89;Sure;['Body', 'Clothes', 'Look'];7
833;tt1142988scene-095.ss-0803.es-0806;tt1142988-095;tt1142988;scene-095.ss-0803.es-0806.srt;tt1142988_scene_95.mkv;94;Easy Neg;[];3
834;tt1142988scene-096.ss-0807.es-0813;tt1142988-096;tt1142988;scene-096.ss-0807.es-0813.srt;tt1142988_scene_96.mkv;95;Easy Neg;[];4
835;tt1142988scene-097.ss-0814.es-0820;tt1142988-097;tt1142988;scene-097.ss-0814.es-0820.srt;tt1142988_scene_97.mkv;96;Easy Neg;[];1
836;tt1142988scene-098.ss-0821.es-0822;tt1142988-098;tt1142988;scene-098.ss-0821.es-0822.srt;tt1142988_scene_98.mp4;-1;Easy Neg;[];7
838;tt1142988scene-102.ss-0841.es-0853;tt1142988-102;tt1142988;scene-102.ss-0841.es-0853.srt;tt1142988_scene_102.mkv;101;Easy Neg;[];6
839;tt1142988scene-103.ss-0854.es-0855;tt1142988-103;tt1142988;scene-103.ss-0854.es-0855.srt;tt1142988_scene_103.mp4;-1;Easy Neg;[];5
840;tt1142988scene-104.ss-0856.es-0868;tt1142988-104;tt1142988;scene-104.ss-0856.es-0868.srt;tt1142988_scene_104.mkv;103;Easy Neg;[];5
841;tt1142988scene-105.ss-0869.es-0876;tt1142988-105;tt1142988;scene-105.ss-0869.es-0876.srt;tt1142988_scene_105.mkv;104;Easy Neg;[];1
842;tt1142988scene-106.ss-0877.es-0877;tt1142988-106;tt1142988;scene-106.ss-0877.es-0877.srt;;105;Easy Neg;[];0
843;tt1142988scene-107.ss-0878.es-0882;tt1142988-107;tt1142988;scene-107.ss-0878.es-0882.srt;tt1142988_scene_107.mkv;106;Easy Neg;[];1
844;tt1142988scene-108.ss-0883.es-0909;tt1142988-108;tt1142988;scene-108.ss-0883.es-0909.srt;tt1142988_scene_108.mkv;107;Sure;['Type of plan', 'Body', 'Clothes', 'Activities'];5
845;tt1142988scene-109.ss-0910.es-0910;tt1142988-109;tt1142988;scene-109.ss-0910.es-0910.srt;tt1142988_scene_109.mkv;108;Sure;['Type of plan', 'Body', 'Clothes', 'Activities'];5
846;tt1142988scene-112.ss-0933.es-0936;tt1142988-112;tt1142988;scene-112.ss-0933.es-0936.srt;tt1142988_scene_112.mkv;111;Easy Neg;[];6
847;tt1142988scene-113.ss-0937.es-0943;tt1142988-113;tt1142988;scene-113.ss-0937.es-0943.srt;tt1142988_scene_113.mkv;112;Easy Neg;[];1
848;tt1142988scene-114.ss-0944.es-0964;tt1142988-114;tt1142988;scene-114.ss-0944.es-0964.srt;tt1142988_scene_114.mkv;113;Easy Neg;[];3
849;tt1142988scene-115.ss-0965.es-0991;tt1142988-115;tt1142988;scene-115.ss-0965.es-0991.srt;tt1142988_scene_115.mkv;114;Easy Neg;[];0
850;tt1142988scene-116.ss-0992.es-0992;tt1142988-116;tt1142988;scene-116.ss-0992.es-0992.srt;tt1142988_scene_116.mp4;-1;Easy Neg;[];9
851;tt1142988scene-135.ss-1113.es-1117;tt1142988-135;tt1142988;scene-135.ss-1113.es-1117.srt;tt1142988_scene_135.mkv;134;Sure;['Body', 'Clothes'];9
852;tt1193138scene-001.ss-0001.es-0034;tt1193138-001;tt1193138;scene-001.ss-0001.es-0034.srt;tt1193138_scene_1.mp4;-1;Easy Neg;[];7
857;tt1193138scene-016.ss-0099.es-0116;tt1193138-016;tt1193138;scene-016.ss-0099.es-0116.srt;tt1193138_scene_16.mp4;-1;Easy Neg;[];2
858;tt1193138scene-017.ss-0117.es-0118;tt1193138-017;tt1193138;scene-017.ss-0117.es-0118.srt;tt1193138_scene_17.mp4;-1;Easy Neg;[];0
859;tt1193138scene-018.ss-0119.es-0130;tt1193138-018;tt1193138;scene-018.ss-0119.es-0130.srt;tt1193138_scene_18.mp4;-1;Easy Neg;[];4
861;tt1193138scene-020.ss-0138.es-0140;tt1193138-020;tt1193138;scene-020.ss-0138.es-0140.srt;tt1193138_scene_20.mp4;-1;Easy Neg;[];2
862;tt1193138scene-021.ss-0141.es-0154;tt1193138-021;tt1193138;scene-021.ss-0141.es-0154.srt;tt1193138_scene_21.mkv;20;Easy Neg;[];6
864;tt1193138scene-024.ss-0167.es-0167;tt1193138-024;tt1193138;scene-024.ss-0167.es-0167.srt;tt1193138_scene_24.mp4;-1;Easy Neg;[];8
865;tt1193138scene-025.ss-0168.es-0172;tt1193138-025;tt1193138;scene-025.ss-0168.es-0172.srt;tt1193138_scene_25.mkv;24;Easy Neg;[];6
866;tt1193138scene-026.ss-0173.es-0183;tt1193138-026;tt1193138;scene-026.ss-0173.es-0183.srt;tt1193138_scene_26.mkv;25;Easy Neg;[];5
867;tt1193138scene-027.ss-0184.es-0186;tt1193138-027;tt1193138;scene-027.ss-0184.es-0186.srt;tt1193138_scene_27.mp4;-1;Sure;['Type of plan', 'Body', 'Clothes', 'Posture', 'Look'];1
868;tt1193138scene-028.ss-0187.es-0203;tt1193138-028;tt1193138;scene-028.ss-0187.es-0203.srt;tt1193138_scene_28.mkv;27;Sure;['Body', 'Posture'];4
871;tt1193138scene-032.ss-0251.es-0256;tt1193138-032;tt1193138;scene-032.ss-0251.es-0256.srt;tt1193138_scene_32.mkv;31;Sure;['Type of plan', 'Body'];5
872;tt1193138scene-040.ss-0301.es-0305;tt1193138-040;tt1193138;scene-040.ss-0301.es-0305.srt;tt1193138_scene_40.mp4;-1;Easy Neg;[];8
873;tt1193138scene-044.ss-0329.es-0332;tt1193138-044;tt1193138;scene-044.ss-0329.es-0332.srt;tt1193138_scene_44.mkv;43;Sure;['Look'];2
874;tt1193138scene-051.ss-0383.es-0385;tt1193138-051;tt1193138;scene-051.ss-0383.es-0385.srt;tt1193138_scene_51.mkv;50;Sure;['Type of plan', 'Posture', 'Exp of  emotion'];2
875;tt1193138scene-052.ss-0385.es-0390;tt1193138-052;tt1193138;scene-052.ss-0385.es-0390.srt;tt1193138_scene_52.mkv;51;Sure;['Type of plan', 'Posture', 'Exp of  emotion'];8
876;tt1193138scene-053.ss-0391.es-0398;tt1193138-053;tt1193138;scene-053.ss-0391.es-0398.srt;tt1193138_scene_53.mkv;52;Sure;['Type of plan', 'Posture', 'Exp of  emotion'];9
879;tt1193138scene-060.ss-0475.es-0478;tt1193138-060;tt1193138;scene-060.ss-0475.es-0478.srt;tt1193138_scene_60.mkv;59;Sure;['Type of plan', 'Body', 'Appearance', 'Look'];1
886;tt1193138scene-082.ss-0671.es-0686;tt1193138-082;tt1193138;scene-082.ss-0671.es-0686.srt;tt1193138_scene_82.mkv;81;Easy Neg;[];6
887;tt1193138scene-083.ss-0687.es-0687;tt1193138-083;tt1193138;scene-083.ss-0687.es-0687.srt;tt1193138_scene_83.mkv;-1;Easy Neg;[];6
888;tt1193138scene-084.ss-0688.es-0690;tt1193138-084;tt1193138;scene-084.ss-0688.es-0690.srt;tt1193138_scene_84.mkv;83;Easy Neg;[];0
889;tt1193138scene-085.ss-0691.es-0691;tt1193138-085;tt1193138;scene-085.ss-0691.es-0691.srt;tt1193138_scene_85.mkv;84;Easy Neg;[];8
890;tt1193138scene-086.ss-0692.es-0707;tt1193138-086;tt1193138;scene-086.ss-0692.es-0707.srt;tt1193138_scene_86.mkv;85;Easy Neg;[];0
893;tt1193138scene-093.ss-0745.es-0746;tt1193138-093;tt1193138;scene-093.ss-0745.es-0746.srt;tt1193138_scene_93.mkv;92;Sure;['Type of plan', 'Body', 'Posture', 'Activities'];1
894;tt1193138scene-094.ss-0747.es-0747;tt1193138-094;tt1193138;scene-094.ss-0747.es-0747.srt;tt1193138_scene_94.mp4;-1;Sure;['Type of plan', 'Body', 'Posture', 'Activities'];0
895;tt1193138scene-095.ss-0748.es-0748;tt1193138-095;tt1193138;scene-095.ss-0748.es-0748.srt;tt1193138_scene_95.mkv;94;Easy Neg;[];0
896;tt1193138scene-096.ss-0749.es-0749;tt1193138-096;tt1193138;scene-096.ss-0749.es-0749.srt;tt1193138_scene_96.mp4;-1;Easy Neg;[];4
897;tt1193138scene-097.ss-0750.es-0758;tt1193138-097;tt1193138;scene-097.ss-0750.es-0758.srt;tt1193138_scene_97.mkv;96;Easy Neg;[];2
898;tt1193138scene-098.ss-0759.es-0763;tt1193138-098;tt1193138;scene-098.ss-0759.es-0763.srt;tt1193138_scene_98.mkv;97;Sure;['Type of plan', 'Body', 'Posture', 'Look'];4
900;tt1193138scene-100.ss-0765.es-0778;tt1193138-100;tt1193138;scene-100.ss-0765.es-0778.srt;tt1193138_scene_100.mkv;99;Easy Neg;[];2
903;tt1193138scene-103.ss-0800.es-0806;tt1193138-103;tt1193138;scene-103.ss-0800.es-0806.srt;tt1193138_scene_103.mkv;102;Sure;['Posture', 'Exp of  emotion'];0
904;tt1193138scene-104.ss-0806.es-0812;tt1193138-104;tt1193138;scene-104.ss-0806.es-0812.srt;tt1193138_scene_104.mkv;103;Sure;['Posture', 'Exp of  emotion'];8
905;tt1193138scene-105.ss-0812.es-0814;tt1193138-105;tt1193138;scene-105.ss-0812.es-0814.srt;tt1193138_scene_105.mkv;104;Sure;['Posture', 'Exp of  emotion'];1
906;tt1193138scene-106.ss-0814.es-0821;tt1193138-106;tt1193138;scene-106.ss-0814.es-0821.srt;tt1193138_scene_106.mkv;105;Sure;['Posture', 'Exp of  emotion'];7
907;tt1193138scene-110.ss-0895.es-0896;tt1193138-110;tt1193138;scene-110.ss-0895.es-0896.srt;tt1193138_scene_110.mkv;109;Sure;['Body', 'Appearance', 'Posture'];3
913;tt1193138scene-116.ss-0956.es-0964;tt1193138-116;tt1193138;scene-116.ss-0956.es-0964.srt;tt1193138_scene_116.mkv;115;Easy Neg;[];5
914;tt1193138scene-117.ss-0965.es-0969;tt1193138-117;tt1193138;scene-117.ss-0965.es-0969.srt;tt1193138_scene_117.mkv;116;Sure;['Posture'];2
915;tt1193138scene-118.ss-0969.es-0970;tt1193138-118;tt1193138;scene-118.ss-0969.es-0970.srt;tt1193138_scene_118.mkv;117;Sure;['Posture'];0
916;tt1193138scene-119.ss-0971.es-0983;tt1193138-119;tt1193138;scene-119.ss-0971.es-0983.srt;tt1193138_scene_119.mkv;118;Sure;['Posture'];2
917;tt1193138scene-120.ss-0984.es-0986;tt1193138-120;tt1193138;scene-120.ss-0984.es-0986.srt;tt1193138_scene_120.mkv;119;Easy Neg;[];3
918;tt1193138scene-121.ss-0987.es-0987;tt1193138-121;tt1193138;scene-121.ss-0987.es-0987.srt;tt1193138_scene_121.mkv;120;Sure;['Body', 'Posture', 'Activities'];2
923;tt1193138scene-130.ss-1054.es-1058;tt1193138-130;tt1193138;scene-130.ss-1054.es-1058.srt;tt1193138_scene_130.mkv;129;Sure;['Type of plan', 'Body', 'Look'];3
928;tt1193138scene-145.ss-1152.es-1152;tt1193138-145;tt1193138;scene-145.ss-1152.es-1152.srt;;-1;Easy Neg;[];7
929;tt1193138scene-146.ss-1153.es-1164;tt1193138-146;tt1193138;scene-146.ss-1153.es-1164.srt;tt1193138_scene_146.mkv;145;Easy Neg;[];9
930;tt1193138scene-147.ss-1165.es-1168;tt1193138-147;tt1193138;scene-147.ss-1165.es-1168.srt;tt1193138_scene_147.mkv;146;Easy Neg;[];1
931;tt1193138scene-148.ss-1169.es-1170;tt1193138-148;tt1193138;scene-148.ss-1169.es-1170.srt;tt1193138_scene_148.mp4;-1;Easy Neg;[];3
932;tt1193138scene-153.ss-1194.es-1194;tt1193138-153;tt1193138;scene-153.ss-1194.es-1194.srt;;-1;Easy Neg;[];0
933;tt1193138scene-154.ss-1195.es-1200;tt1193138-154;tt1193138;scene-154.ss-1195.es-1200.srt;tt1193138_scene_154.mkv;153;Easy Neg;[];5
942;tt1193138scene-166.ss-1293.es-1299;tt1193138-166;tt1193138;scene-166.ss-1293.es-1299.srt;tt1193138_scene_166.mkv;165;Sure;['Exp of  emotion'];0
943;tt1193138scene-167.ss-1299.es-1300;tt1193138-167;tt1193138;scene-167.ss-1299.es-1300.srt;tt1193138_scene_167.mkv;166;Sure;['Exp of  emotion'];8
944;tt1193138scene-168.ss-1301.es-1308;tt1193138-168;tt1193138;scene-168.ss-1301.es-1308.srt;tt1193138_scene_168.mkv;167;Easy Neg;[];7
945;tt1193138scene-169.ss-1309.es-1318;tt1193138-169;tt1193138;scene-169.ss-1309.es-1318.srt;tt1193138_scene_169.mkv;168;Easy Neg;[];1
946;tt1193138scene-170.ss-1319.es-1319;tt1193138-170;tt1193138;scene-170.ss-1319.es-1319.srt;tt1193138_scene_170.mkv;169;Easy Neg;[];1
947;tt1193138scene-171.ss-1320.es-1326;tt1193138-171;tt1193138;scene-171.ss-1320.es-1326.srt;tt1193138_scene_171.mkv;170;Easy Neg;[];3
948;tt1193138scene-172.ss-1326.es-1330;tt1193138-172;tt1193138;scene-172.ss-1326.es-1330.srt;tt1193138_scene_172.mkv;171;Easy Neg;[];1
949;tt1193138scene-173.ss-1331.es-1333;tt1193138-173;tt1193138;scene-173.ss-1331.es-1333.srt;tt1193138_scene_173.mkv;172;Easy Neg;[];2
951;tt1193138scene-175.ss-1352.es-1354;tt1193138-175;tt1193138;scene-175.ss-1352.es-1354.srt;tt1193138_scene_175.mkv;174;Sure;['Body', 'Appearance', 'Clothes', 'Posture', 'Look', 'Exp of  emotion'];7
955;tt1193138scene-179.ss-1405.es-1406;tt1193138-179;tt1193138;scene-179.ss-1405.es-1406.srt;tt1193138_scene_179.mkv;178;Sure;['Body', 'Posture', 'Activities', 'Look'];7
956;tt1193138scene-180.ss-1407.es-1408;tt1193138-180;tt1193138;scene-180.ss-1407.es-1408.srt;tt1193138_scene_180.mp4;-1;Sure;['Body', 'Posture', 'Activities', 'Look'];9
959;tt1193138scene-183.ss-1438.es-1440;tt1193138-183;tt1193138;scene-183.ss-1438.es-1440.srt;tt1193138_scene_183.mkv;182;Sure;['Appearance'];3
960;tt1193138scene-184.ss-1441.es-1446;tt1193138-184;tt1193138;scene-184.ss-1441.es-1446.srt;tt1193138_scene_184.mkv;183;Sure;['Appearance'];2
968;tt1193138scene-192.ss-1478.es-1487;tt1193138-192;tt1193138;scene-192.ss-1478.es-1487.srt;tt1193138_scene_192.mkv;191;Easy Neg;[];5
969;tt1193138scene-193.ss-1488.es-1488;tt1193138-193;tt1193138;scene-193.ss-1488.es-1488.srt;tt1193138_scene_193.mp4;-1;Easy Neg;[];5
970;tt1193138scene-194.ss-1489.es-1492;tt1193138-194;tt1193138;scene-194.ss-1489.es-1492.srt;tt1193138_scene_194.mp4;-1;Easy Neg;[];7
971;tt1193138scene-195.ss-1493.es-1497;tt1193138-195;tt1193138;scene-195.ss-1493.es-1497.srt;tt1193138_scene_195.mkv;194;Easy Neg;[];3
972;tt1193138scene-196.ss-1498.es-1498;tt1193138-196;tt1193138;scene-196.ss-1498.es-1498.srt;tt1193138_scene_196.mkv;195;Easy Neg;[];9
973;tt1193138scene-197.ss-1499.es-1501;tt1193138-197;tt1193138;scene-197.ss-1499.es-1501.srt;tt1193138_scene_197.mp4;-1;Easy Neg;[];4
974;tt1193138scene-198.ss-1502.es-1505;tt1193138-198;tt1193138;scene-198.ss-1502.es-1505.srt;tt1193138_scene_198.mp4;-1;Easy Neg;[];8
975;tt1193138scene-199.ss-1506.es-1513;tt1193138-199;tt1193138;scene-199.ss-1506.es-1513.srt;tt1193138_scene_199.mkv;198;Easy Neg;[];4
976;tt1193138scene-200.ss-1514.es-1517;tt1193138-200;tt1193138;scene-200.ss-1514.es-1517.srt;tt1193138_scene_200.mp4;-1;Easy Neg;[];7
977;tt1193138scene-201.ss-1518.es-1519;tt1193138-201;tt1193138;scene-201.ss-1518.es-1519.srt;tt1193138_scene_201.mp4;-1;Easy Neg;[];7
978;tt1193138scene-202.ss-1520.es-1520;tt1193138-202;tt1193138;scene-202.ss-1520.es-1520.srt;tt1193138_scene_202.mkv;201;Easy Neg;[];4
979;tt1193138scene-203.ss-1521.es-1522;tt1193138-203;tt1193138;scene-203.ss-1521.es-1522.srt;tt1193138_scene_203.mp4;-1;Easy Neg;[];9
980;tt1193138scene-209.ss-1557.es-1564;tt1193138-209;tt1193138;scene-209.ss-1557.es-1564.srt;tt1193138_scene_209.mkv;208;Sure;['Appearance', 'Activities', 'Exp of  emotion'];3
981;tt1193138scene-210.ss-1564.es-1578;tt1193138-210;tt1193138;scene-210.ss-1564.es-1578.srt;tt1193138_scene_210.mkv;209;Sure;['Appearance', 'Activities', 'Exp of  emotion'];8
982;tt1193138scene-211.ss-1579.es-1580;tt1193138-211;tt1193138;scene-211.ss-1579.es-1580.srt;tt1193138_scene_211.mkv;210;Easy Neg;[];0
987;tt1193138scene-223.ss-1649.es-1650;tt1193138-223;tt1193138;scene-223.ss-1649.es-1650.srt;tt1193138_scene_223.mp4;-1;Easy Neg;[];5
988;tt1454029scene-001.ss-0001.es-0003;tt1454029-001;tt1454029;scene-001.ss-0001.es-0003.srt;tt1454029_scene_1.mp4;-1;Easy Neg;[];2
989;tt1454029scene-002.ss-0004.es-0009;tt1454029-002;tt1454029;scene-002.ss-0004.es-0009.srt;tt1454029_scene_2.mp4;1;Easy Neg;[];0
993;tt1454029scene-006.ss-0019.es-0027;tt1454029-006;tt1454029;scene-006.ss-0019.es-0027.srt;tt1454029_scene_6.mp4;5;Sure;['Type of plan', 'Clothes', 'Activities'];9
996;tt1454029scene-009.ss-0039.es-0065;tt1454029-009;tt1454029;scene-009.ss-0039.es-0065.srt;tt1454029_scene_9.mp4;-1;Sure;['Clothes', 'Posture'];3
1002;tt1454029scene-015.ss-0096.es-0105;tt1454029-015;tt1454029;scene-015.ss-0096.es-0105.srt;tt1454029_scene_15.mp4;14;Sure;['Clothes', 'Posture', 'Activities'];9
1005;tt1454029scene-018.ss-0130.es-0138;tt1454029-018;tt1454029;scene-018.ss-0130.es-0138.srt;tt1454029_scene_18.mp4;17;Sure;['Body', 'Clothes', 'Posture'];2
1011;tt1454029scene-024.ss-0200.es-0202;tt1454029-024;tt1454029;scene-024.ss-0200.es-0202.srt;tt1454029_scene_24.mp4;23;Sure;['Body', 'Clothes'];5
1012;tt1454029scene-025.ss-0203.es-0219;tt1454029-025;tt1454029;scene-025.ss-0203.es-0219.srt;tt1454029_scene_25.mp4;24;Sure;['Body', 'Clothes'];4
1013;tt1454029scene-026.ss-0220.es-0228;tt1454029-026;tt1454029;scene-026.ss-0220.es-0228.srt;tt1454029_scene_26.mp4;25;Sure;['Body', 'Appearance', 'Clothes'];0
1016;tt1454029scene-029.ss-0256.es-0283;tt1454029-029;tt1454029;scene-029.ss-0256.es-0283.srt;tt1454029_scene_29.mp4;28;Easy Neg;[];5
1017;tt1454029scene-031.ss-0307.es-0307;tt1454029-031;tt1454029;scene-031.ss-0307.es-0307.srt;tt1454029_scene_31.mp4;-1;Easy Neg;[];9
1019;tt1454029scene-035.ss-0335.es-0348;tt1454029-035;tt1454029;scene-035.ss-0335.es-0348.srt;tt1454029_scene_35.mp4;34;Sure;['Posture', 'Activities'];6
1028;tt1454029scene-044.ss-0398.es-0403;tt1454029-044;tt1454029;scene-044.ss-0398.es-0403.srt;tt1454029_scene_44.mp4;43;Sure;['Type of plan', 'Body'];2
1032;tt1454029scene-053.ss-0449.es-0454;tt1454029-053;tt1454029;scene-053.ss-0449.es-0454.srt;tt1454029_scene_53.mp4;52;Sure;['Posture', 'Activities', 'Exp of  emotion'];4
1033;tt1454029scene-054.ss-0455.es-0460;tt1454029-054;tt1454029;scene-054.ss-0455.es-0460.srt;tt1454029_scene_54.mp4;53;Sure;['Posture', 'Activities', 'Exp of  emotion'];0
1034;tt1454029scene-055.ss-0461.es-0461;tt1454029-055;tt1454029;scene-055.ss-0461.es-0461.srt;tt1454029_scene_55.mp4;-1;Sure;['Posture', 'Activities', 'Exp of  emotion'];4
1035;tt1454029scene-056.ss-0462.es-0473;tt1454029-056;tt1454029;scene-056.ss-0462.es-0473.srt;tt1454029_scene_56.mp4;55;Easy Neg;[];9
1037;tt1454029scene-063.ss-0559.es-0573;tt1454029-063;tt1454029;scene-063.ss-0559.es-0573.srt;tt1454029_scene_63.mp4;62;Sure;['Type of plan', 'Body', 'Appearance', 'Clothes'];1
1038;tt1454029scene-064.ss-0574.es-0583;tt1454029-064;tt1454029;scene-064.ss-0574.es-0583.srt;tt1454029_scene_64.mp4;63;Sure;['Body', 'Appearance', 'Clothes', 'Posture', 'Activities'];3
1039;tt1454029scene-065.ss-0584.es-0602;tt1454029-065;tt1454029;scene-065.ss-0584.es-0602.srt;tt1454029_scene_65.mp4;64;Sure;['Type of plan', 'Body', 'Appearance', 'Exp of  emotion'];2
1040;tt1454029scene-066.ss-0603.es-0603;tt1454029-066;tt1454029;scene-066.ss-0603.es-0603.srt;tt1454029_scene_66.mp4;-1;Sure;['Type of plan', 'Body', 'Appearance', 'Exp of  emotion'];6
1049;tt1454029scene-076.ss-0710.es-0717;tt1454029-076;tt1454029;scene-076.ss-0710.es-0717.srt;tt1454029_scene_76.mp4;75;Sure;['Appearance', 'Activities'];9
1050;tt1454029scene-077.ss-0718.es-0723;tt1454029-077;tt1454029;scene-077.ss-0718.es-0723.srt;tt1454029_scene_77.mp4;76;Sure;['Appearance', 'Activities'];4
1051;tt1454029scene-078.ss-0724.es-0725;tt1454029-078;tt1454029;scene-078.ss-0724.es-0725.srt;tt1454029_scene_78.mp4;77;Sure;['Appearance', 'Activities'];7
1052;tt1454029scene-079.ss-0726.es-0732;tt1454029-079;tt1454029;scene-079.ss-0726.es-0732.srt;tt1454029_scene_79.mp4;78;Sure;['Clothes'];5
1053;tt1454029scene-080.ss-0733.es-0759;tt1454029-080;tt1454029;scene-080.ss-0733.es-0759.srt;tt1454029_scene_80.mp4;79;Sure;['Clothes'];4
1054;tt1454029scene-081.ss-0760.es-0760;tt1454029-081;tt1454029;scene-081.ss-0760.es-0760.srt;tt1454029_scene_81.mp4;80;Sure;['Clothes'];6
1061;tt1454029scene-088.ss-0836.es-0841;tt1454029-088;tt1454029;scene-088.ss-0836.es-0841.srt;tt1454029_scene_88.mp4;87;Sure;['Body'];3
1071;tt1454029scene-106.ss-0959.es-0965;tt1454029-106;tt1454029;scene-106.ss-0959.es-0965.srt;tt1454029_scene_106.mp4;-1;Easy Neg;[];6
1072;tt1454029scene-107.ss-0966.es-0966;tt1454029-107;tt1454029;scene-107.ss-0966.es-0966.srt;tt1454029_scene_107.mp4;106;Easy Neg;[];3
1073;tt1454029scene-108.ss-0967.es-0974;tt1454029-108;tt1454029;scene-108.ss-0967.es-0974.srt;tt1454029_scene_108.mp4;107;Easy Neg;[];7
1074;tt1454029scene-109.ss-0975.es-0980;tt1454029-109;tt1454029;scene-109.ss-0975.es-0980.srt;tt1454029_scene_109.mp4;108;Easy Neg;[];0
1077;tt1454029scene-112.ss-0986.es-0986;tt1454029-112;tt1454029;scene-112.ss-0986.es-0986.srt;tt1454029_scene_112.mp4;111;Easy Neg;[];2
1079;tt1454029scene-119.ss-1013.es-1019;tt1454029-119;tt1454029;scene-119.ss-1013.es-1019.srt;tt1454029_scene_119.mp4;118;Sure;['Body', 'Activities', 'Look'];9
1080;tt1454029scene-120.ss-1020.es-1021;tt1454029-120;tt1454029;scene-120.ss-1020.es-1021.srt;tt1454029_scene_120.mp4;-1;Sure;['Body', 'Activities', 'Look'];1
1081;tt1454029scene-121.ss-1022.es-1025;tt1454029-121;tt1454029;scene-121.ss-1022.es-1025.srt;tt1454029_scene_121.mp4;120;Easy Neg;[];1
1082;tt1454029scene-122.ss-1026.es-1034;tt1454029-122;tt1454029;scene-122.ss-1026.es-1034.srt;tt1454029_scene_122.mp4;121;Easy Neg;[];1
1093;tt1454029scene-135.ss-1168.es-1169;tt1454029-135;tt1454029;scene-135.ss-1168.es-1169.srt;tt1454029_scene_135.mp4;134;Sure;['Type of plan', 'Body', 'Clothes'];1
1094;tt1454029scene-136.ss-1170.es-1174;tt1454029-136;tt1454029;scene-136.ss-1170.es-1174.srt;tt1454029_scene_136.mp4;135;Sure;['Type of plan', 'Body', 'Clothes'];3
1095;tt1454029scene-137.ss-1175.es-1175;tt1454029-137;tt1454029;scene-137.ss-1175.es-1175.srt;tt1454029_scene_137.mp4;136;Sure;['Type of plan', 'Body', 'Clothes'];4
1096;tt1454029scene-138.ss-1176.es-1181;tt1454029-138;tt1454029;scene-138.ss-1176.es-1181.srt;tt1454029_scene_138.mp4;137;Sure;['Type of plan', 'Body', 'Clothes'];1
1097;tt1454029scene-139.ss-1182.es-1186;tt1454029-139;tt1454029;scene-139.ss-1182.es-1186.srt;tt1454029_scene_139.mp4;138;Sure;['Type of plan', 'Body', 'Clothes'];9
1098;tt1454029scene-140.ss-1187.es-1195;tt1454029-140;tt1454029;scene-140.ss-1187.es-1195.srt;tt1454029_scene_140.mp4;139;Sure;['Type of plan', 'Body', 'Clothes'];3
1099;tt1454029scene-141.ss-1196.es-1198;tt1454029-141;tt1454029;scene-141.ss-1196.es-1198.srt;tt1454029_scene_141.mp4;140;Sure;['Type of plan', 'Body', 'Clothes'];6
1134;tt1454029scene-178.ss-1512.es-1529;tt1454029-178;tt1454029;scene-178.ss-1512.es-1529.srt;tt1454029_scene_178.mp4;177;Easy Neg;[];6
1138;tt1454029scene-182.ss-1564.es-1589;tt1454029-182;tt1454029;scene-182.ss-1564.es-1589.srt;tt1454029_scene_182.mp4;181;Easy Neg;[];2
1139;tt1570728scene-001.ss-0001.es-0009;tt1570728-001;tt1570728;scene-001.ss-0001.es-0009.srt;tt1570728_scene_1.mp4;0;Sure;['Type of plan', 'Clothes', 'Activities'];1
1147;tt1570728scene-010.ss-0061.es-0081;tt1570728-010;tt1570728;scene-010.ss-0061.es-0081.srt;tt1570728_scene_10.mkv;9;Easy Neg;[];0
1148;tt1570728scene-011.ss-0082.es-0095;tt1570728-011;tt1570728;scene-011.ss-0082.es-0095.srt;tt1570728_scene_11.mkv;10;Sure;['Appearance', 'Clothes', 'Look'];6
1149;tt1570728scene-012.ss-0096.es-0101;tt1570728-012;tt1570728;scene-012.ss-0096.es-0101.srt;tt1570728_scene_12.mkv;11;Sure;['Type of plan'];6
1150;tt1570728scene-013.ss-0102.es-0150;tt1570728-013;tt1570728;scene-013.ss-0102.es-0150.srt;tt1570728_scene_13.mkv;12;Sure;['Posture', 'Activities'];4
1151;tt1570728scene-015.ss-0175.es-0177;tt1570728-015;tt1570728;scene-015.ss-0175.es-0177.srt;tt1570728_scene_15.mp4;14;Sure;['Body', 'Clothes'];9
1152;tt1570728scene-016.ss-0178.es-0186;tt1570728-016;tt1570728;scene-016.ss-0178.es-0186.srt;tt1570728_scene_16.mkv;15;Sure;['Body', 'Clothes'];0
1153;tt1570728scene-017.ss-0187.es-0194;tt1570728-017;tt1570728;scene-017.ss-0187.es-0194.srt;tt1570728_scene_17.mkv;16;Easy Neg;[];3
1154;tt1570728scene-018.ss-0195.es-0211;tt1570728-018;tt1570728;scene-018.ss-0195.es-0211.srt;tt1570728_scene_18.mkv;17;Easy Neg;[];0
1155;tt1570728scene-019.ss-0212.es-0212;tt1570728-019;tt1570728;scene-019.ss-0212.es-0212.srt;;19;Easy Neg;[];5
1156;tt1570728scene-020.ss-0213.es-0229;tt1570728-020;tt1570728;scene-020.ss-0213.es-0229.srt;tt1570728_scene_20.mkv;-1;Sure;['Exp of  emotion'];1
